                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.67745,                0.65148,                  1.197,                0.93941,                0.90799,                 0.9453,                0.85523,                0.67515,                0.55289,                  1.176,               0.004852,               0.004852,               0.004852
                    158,                 0.6722,                0.64181,                 1.1921,                0.94026,                0.90853,                0.94532,                0.85427,                0.67397,                0.55217,                 1.1751,               0.004819,               0.004819,               0.004819
                    159,                 0.6718,                0.64768,                 1.1904,                0.93972,                0.90975,                0.94534,                0.85628,                0.67313,                0.55147,                 1.1746,               0.004786,               0.004786,               0.004786
                    160,                0.65827,                0.62824,                 1.1795,                0.94042,                0.90937,                0.94545,                0.85785,                0.67245,                 0.5512,                 1.1745,               0.004753,               0.004753,               0.004753
                    161,                0.65626,                0.62998,                 1.1735,                0.94027,                0.90835,                0.94549,                0.85942,                0.67177,                0.55121,                 1.1742,                0.00472,                0.00472,                0.00472
                    162,                0.66041,                0.63412,                 1.1828,                0.94394,                0.90644,                0.94568,                0.85979,                0.67103,                0.55104,                 1.1736,               0.004687,               0.004687,               0.004687
                    163,                0.65646,                0.63639,                 1.1812,                  0.945,                0.90547,                0.94572,                0.85898,                0.67039,                 0.5507,                 1.1733,               0.004654,               0.004654,               0.004654
                    164,                0.65227,                0.62363,                 1.1773,                0.94465,                0.90541,                0.94586,                0.85876,                 0.6696,                0.55019,                 1.1728,               0.004621,               0.004621,               0.004621
                    165,                0.65609,                0.62422,                 1.1775,                0.94133,                0.90823,                0.94592,                0.85962,                0.66864,                 0.5492,                 1.1721,               0.004588,               0.004588,               0.004588
                    166,                0.65001,                0.62021,                 1.1766,                0.94093,                 0.9085,                0.94637,                0.85989,                0.66766,                0.54875,                 1.1713,               0.004555,               0.004555,               0.004555
                    167,                0.64476,                0.62342,                 1.1697,                0.94083,                0.90755,                0.94652,                0.86061,                0.66706,                0.54722,                 1.1716,               0.004522,               0.004522,               0.004522
                    168,                0.64552,                0.61962,                   1.17,                0.94137,                0.90749,                0.94649,                0.86031,                0.66634,                0.54692,                 1.1717,               0.004489,               0.004489,               0.004489
                    169,                0.63771,                0.60979,                 1.1651,                0.94091,                0.90848,                0.94649,                0.86134,                0.66524,                0.54666,                 1.1712,               0.004456,               0.004456,               0.004456
                    170,                0.63862,                 0.6142,                 1.1644,                0.93933,                0.90965,                0.94658,                0.86103,                  0.664,                0.54635,                 1.1703,               0.004423,               0.004423,               0.004423
                    171,                0.63255,                0.60185,                 1.1626,                 0.9398,                0.90958,                0.94657,                0.86207,                0.66326,                0.54629,                   1.17,                0.00439,                0.00439,                0.00439
                    172,                0.62944,                0.60327,                 1.1587,                0.94047,                0.90966,                0.94668,                0.86201,                0.66274,                0.54604,                 1.1699,               0.004357,               0.004357,               0.004357
                    173,                0.63165,                 0.6044,                 1.1605,                0.94097,                0.90935,                0.94666,                0.86243,                0.66195,                 0.5456,                 1.1698,               0.004324,               0.004324,               0.004324
                    174,                 0.6288,                0.60432,                 1.1544,                0.93976,                0.91125,                 0.9467,                0.86279,                0.66127,                0.54481,                 1.1697,               0.004291,               0.004291,               0.004291
                    175,                0.62112,                0.58894,                 1.1475,                0.93942,                 0.9115,                0.94661,                0.86331,                0.66049,                0.54413,                 1.1688,               0.004258,               0.004258,               0.004258
                    176,                0.62135,                0.58945,                 1.1522,                0.93995,                0.91206,                0.94675,                 0.8636,                0.65989,                0.54407,                 1.1686,               0.004225,               0.004225,               0.004225
                    177,                0.61225,                0.58232,                 1.1442,                0.94072,                 0.9125,                 0.9471,                0.86398,                0.65933,                0.54363,                 1.1682,               0.004192,               0.004192,               0.004192
                    178,                0.61565,                0.58614,                 1.1448,                0.94104,                0.91095,                0.94694,                 0.8639,                0.65867,                0.54368,                 1.1674,               0.004159,               0.004159,               0.004159
                    179,                0.61255,                0.58156,                 1.1437,                0.94061,                0.91205,                0.94696,                0.86471,                0.65798,                0.54293,                  1.167,               0.004126,               0.004126,               0.004126
                    180,                0.60882,                0.58182,                 1.1344,                0.94029,                0.91231,                0.94707,                0.86525,                0.65813,                0.54219,                 1.1677,               0.004093,               0.004093,               0.004093
                    181,                0.60722,                0.56919,                 1.1379,                0.94054,                0.91292,                0.94714,                0.86581,                0.65782,                0.54194,                 1.1676,                0.00406,                0.00406,                0.00406
                    182,                0.59774,                0.57409,                 1.1315,                0.94057,                0.91248,                 0.9472,                0.86612,                0.65724,                0.54176,                 1.1669,               0.004027,               0.004027,               0.004027
                    183,                0.60204,                0.56415,                 1.1324,                0.94071,                0.91311,                0.94744,                0.86771,                0.65617,                0.54206,                 1.1659,               0.003994,               0.003994,               0.003994
                    184,                0.59364,                0.56092,                 1.1266,                0.93574,                0.91629,                0.94734,                0.86805,                0.65545,                0.54177,                 1.1654,               0.003961,               0.003961,               0.003961
                    185,                 0.5925,                0.55925,                  1.132,                0.94307,                0.91076,                 0.9474,                 0.8683,                0.65459,                0.54137,                 1.1653,               0.003928,               0.003928,               0.003928
                    186,                0.58991,                0.55769,                 1.1283,                0.94312,                0.91157,                0.94746,                0.86865,                0.65403,                0.54107,                 1.1652,               0.003895,               0.003895,               0.003895
                    187,                0.59201,                0.55613,                 1.1295,                 0.9429,                0.91172,                0.94728,                0.86947,                0.65346,                0.54066,                 1.1646,               0.003862,               0.003862,               0.003862
                    188,                 0.5841,                0.54757,                 1.1242,                0.94302,                0.91172,                0.94736,                0.86977,                0.65258,                0.53976,                 1.1637,               0.003829,               0.003829,               0.003829
                    189,                0.58881,                0.55352,                  1.124,                 0.9428,                0.91217,                 0.9475,                0.87048,                0.65193,                0.53945,                 1.1635,               0.003796,               0.003796,               0.003796
                    190,                0.58121,                0.54857,                 1.1204,                0.94397,                0.91225,                0.94758,                0.87099,                0.65137,                0.53968,                 1.1631,               0.003763,               0.003763,               0.003763
                    191,                0.58795,                0.54475,                 1.1249,                0.94369,                0.91218,                0.94775,                0.87085,                0.65084,                0.53969,                 1.1628,                0.00373,                0.00373,                0.00373
                    192,                0.57291,                0.53285,                 1.1154,                0.94402,                0.91197,                0.94776,                0.87113,                0.65016,                0.53944,                 1.1623,               0.003697,               0.003697,               0.003697
                    193,                0.57224,                0.53582,                 1.1125,                0.94392,                0.91209,                0.94782,                0.87141,                0.64982,                0.53872,                 1.1623,               0.003664,               0.003664,               0.003664
                    194,                0.56878,                 0.5312,                 1.1089,                0.94214,                0.91359,                0.94713,                0.87153,                0.64893,                0.53841,                 1.1616,               0.003631,               0.003631,               0.003631
                    195,                0.57171,                0.53234,                 1.1131,                0.94187,                0.91382,                0.94714,                0.87143,                0.64854,                0.53793,                 1.1614,               0.003598,               0.003598,               0.003598
                    196,                0.56185,                0.52315,                 1.0997,                0.94141,                0.91427,                0.94719,                 0.8723,                0.64826,                0.53812,                 1.1614,               0.003565,               0.003565,               0.003565
                    197,                0.56508,                0.52489,                 1.1061,                0.94106,                0.91425,                0.94723,                0.87198,                0.64769,                0.53785,                 1.1611,               0.003532,               0.003532,               0.003532
                    198,                0.56125,                0.52394,                 1.1101,                0.94093,                0.91421,                0.94739,                0.87183,                0.64722,                0.53738,                 1.1606,               0.003499,               0.003499,               0.003499
                    199,                0.56047,                0.52588,                  1.101,                0.94061,                0.91433,                0.94728,                0.87243,                0.64691,                0.53722,                 1.1603,               0.003466,               0.003466,               0.003466
                    200,                0.55954,                0.52247,                 1.0998,                0.94011,                 0.9147,                0.94736,                0.87252,                0.64648,                0.53699,                 1.1601,               0.003433,               0.003433,               0.003433
                    201,                0.54932,                0.50742,                 1.0919,                0.93973,                0.91442,                0.94735,                0.87247,                0.64541,                0.53655,                  1.159,                 0.0034,                 0.0034,                 0.0034
                    202,                 0.5458,                0.50793,                  1.094,                0.93987,                 0.9144,                0.94738,                0.87281,                0.64471,                0.53667,                 1.1584,               0.003367,               0.003367,               0.003367
                    203,                0.54728,                0.50432,                  1.096,                0.93946,                0.91445,                 0.9476,                0.87312,                0.64433,                0.53697,                  1.158,               0.003334,               0.003334,               0.003334
                    204,                0.54803,                0.50715,                 1.0919,                0.93904,                0.91468,                0.94759,                0.87364,                0.64358,                0.53673,                 1.1572,               0.003301,               0.003301,               0.003301
                    205,                0.55151,                0.51141,                 1.0931,                0.93905,                0.91464,                0.94763,                0.87385,                0.64323,                0.53605,                 1.1574,               0.003268,               0.003268,               0.003268
                    206,                0.54309,                0.50001,                 1.0917,                0.93953,                0.91447,                0.94773,                0.87392,                0.64235,                0.53641,                 1.1568,               0.003235,               0.003235,               0.003235
                    207,                0.53493,                 0.4999,                 1.0922,                0.93937,                0.91414,                0.94775,                0.87399,                0.64156,                0.53599,                 1.1563,               0.003202,               0.003202,               0.003202
                    208,                0.53759,                0.49519,                 1.0877,                0.93999,                0.91441,                0.94824,                0.87441,                0.64101,                 0.5364,                  1.156,               0.003169,               0.003169,               0.003169
                    209,                0.53229,                0.48863,                 1.0818,                0.94026,                0.91399,                0.94804,                0.87646,                0.64045,                0.53638,                 1.1556,               0.003136,               0.003136,               0.003136
                    210,                0.53472,                0.48682,                 1.0862,                0.94088,                0.91382,                0.94804,                0.87666,                0.64006,                0.53651,                 1.1554,               0.003103,               0.003103,               0.003103
                    211,                0.53143,                0.49136,                 1.0837,                0.94099,                0.91365,                0.94792,                0.87653,                0.63927,                 0.5369,                 1.1549,                0.00307,                0.00307,                0.00307
                    212,                0.52803,                0.48881,                 1.0818,                0.93982,                0.91534,                  0.948,                0.87668,                0.63881,                0.53707,                 1.1548,               0.003037,               0.003037,               0.003037
                    213,                0.52715,                0.48057,                 1.0778,                0.94186,                0.91322,                0.94841,                0.87677,                0.63841,                 0.5372,                 1.1547,               0.003004,               0.003004,               0.003004
                    214,                0.52818,                0.48692,                 1.0802,                0.94204,                0.91337,                0.94849,                0.87704,                0.63743,                0.53742,                 1.1539,               0.002971,               0.002971,               0.002971
                    215,                0.51722,                0.47367,                 1.0704,                0.94191,                0.91351,                0.94819,                0.87706,                0.63677,                0.53741,                 1.1534,               0.002938,               0.002938,               0.002938
                    216,                0.52112,                0.47211,                 1.0747,                0.94234,                0.91312,                0.94834,                0.87749,                0.63633,                0.53753,                 1.1532,               0.002905,               0.002905,               0.002905
                    217,                0.51604,                0.47303,                 1.0737,                0.94224,                0.91311,                0.94851,                0.87784,                0.63587,                0.53782,                  1.153,               0.002872,               0.002872,               0.002872
                    218,                0.51748,                0.47156,                 1.0747,                0.94228,                0.91286,                0.94845,                0.87816,                0.63543,                0.53727,                 1.1528,               0.002839,               0.002839,               0.002839
                    219,                0.51876,                0.47629,                 1.0731,                0.94254,                0.91276,                0.94844,                0.87829,                0.63518,                 0.5365,                 1.1527,               0.002806,               0.002806,               0.002806
                    220,                0.51158,                0.46257,                 1.0659,                0.94269,                0.91276,                0.94817,                0.87861,                0.63463,                0.53659,                 1.1523,               0.002773,               0.002773,               0.002773
                    221,                0.50924,                0.46032,                 1.0652,                0.94311,                0.91255,                 0.9481,                0.87874,                0.63427,                0.53659,                 1.1522,                0.00274,                0.00274,                0.00274
                    222,                0.50556,                0.45456,                  1.061,                0.94503,                0.91157,                0.94819,                0.87885,                0.63398,                0.53608,                 1.1521,               0.002707,               0.002707,               0.002707
                    223,                0.50317,                0.45697,                 1.0635,                0.94447,                0.91233,                0.94847,                0.87896,                0.63339,                0.53619,                 1.1518,               0.002674,               0.002674,               0.002674
                    224,                0.49711,                0.45892,                  1.061,                0.94487,                0.91197,                0.94818,                0.87874,                0.63291,                0.53591,                 1.1515,               0.002641,               0.002641,               0.002641
                    225,                0.49531,                0.44699,                 1.0583,                 0.9449,                0.91206,                0.94834,                0.87879,                0.63223,                0.53598,                 1.1511,               0.002608,               0.002608,               0.002608
                    226,                0.49112,                0.44381,                 1.0554,                0.94477,                0.91243,                 0.9485,                0.87947,                0.63134,                0.53541,                 1.1504,               0.002575,               0.002575,               0.002575
                    227,                0.49281,                0.45238,                 1.0585,                0.94477,                0.91245,                0.94848,                0.87961,                0.63079,                0.53518,                 1.1501,               0.002542,               0.002542,               0.002542
                    228,                0.49325,                0.44402,                 1.0543,                0.94467,                0.91244,                 0.9486,                0.87983,                0.63028,                0.53517,                 1.1498,               0.002509,               0.002509,               0.002509
                    229,                0.49311,                0.44275,                 1.0563,                 0.9431,                0.91306,                0.94857,                0.87986,                0.62966,                0.53473,                 1.1496,               0.002476,               0.002476,               0.002476
                    230,                0.48451,                0.44148,                 1.0537,                0.94043,                0.91554,                0.94887,                0.88043,                0.62921,                0.53496,                 1.1493,               0.002443,               0.002443,               0.002443
                    231,                0.48868,                0.44094,                 1.0508,                0.94046,                0.91534,                0.94904,                0.88025,                0.62851,                0.53522,                 1.1489,                0.00241,                0.00241,                0.00241
                    232,                0.48507,                0.43811,                 1.0484,                0.94065,                0.91541,                0.94888,                0.88016,                0.62818,                0.53432,                 1.1489,               0.002377,               0.002377,               0.002377
                    233,                0.47705,                0.42251,                 1.0419,                0.94332,                0.91317,                  0.949,                0.88015,                 0.6278,                  0.534,                 1.1485,               0.002344,               0.002344,               0.002344
                    234,                0.48032,                0.43074,                 1.0442,                 0.9403,                0.91556,                0.94885,                0.88074,                0.62745,                0.53412,                 1.1484,               0.002311,               0.002311,               0.002311
                    235,                0.47467,                0.43073,                 1.0389,                0.94052,                0.91599,                0.94909,                0.88101,                0.62712,                0.53404,                  1.148,               0.002278,               0.002278,               0.002278
                    236,                 0.4728,                0.42481,                 1.0387,                 0.9406,                0.91577,                0.94909,                0.88124,                0.62671,                0.53367,                  1.148,               0.002245,               0.002245,               0.002245
                    237,                0.47076,                0.42624,                 1.0389,                0.94046,                0.91556,                0.94911,                 0.8817,                0.62633,                0.53315,                 1.1477,               0.002212,               0.002212,               0.002212
                    238,                0.46822,                0.42111,                  1.037,                0.94257,                 0.9142,                0.94916,                0.88146,                0.62551,                0.53346,                 1.1469,               0.002179,               0.002179,               0.002179
                    239,                0.46092,                0.41617,                 1.0353,                0.94226,                0.91436,                0.94922,                0.88156,                0.62522,                0.53316,                 1.1468,               0.002146,               0.002146,               0.002146
                    240,                0.46576,                0.41956,                 1.0348,                0.94169,                0.91466,                0.94926,                0.88167,                  0.625,                0.53294,                 1.1466,               0.002113,               0.002113,               0.002113
                    241,                0.46303,                0.41709,                 1.0307,                0.94172,                0.91458,                0.94932,                0.88182,                 0.6247,                0.53245,                 1.1464,                0.00208,                0.00208,                0.00208
                    242,                0.46253,                0.41636,                 1.0347,                0.94194,                0.91474,                0.94924,                 0.8818,                0.62448,                0.53248,                 1.1464,               0.002047,               0.002047,               0.002047
                    243,                 0.4608,                0.41009,                 1.0311,                0.94197,                0.91467,                0.94914,                0.88216,                  0.624,                0.53248,                  1.146,               0.002014,               0.002014,               0.002014
                    244,                0.45444,                0.40927,                 1.0292,                0.94553,                0.91225,                0.94901,                0.88314,                0.62382,                 0.5323,                  1.146,               0.001981,               0.001981,               0.001981
                    245,                0.45226,                 0.4006,                 1.0262,                 0.9442,                0.91286,                0.94933,                0.88339,                0.62347,                0.53197,                 1.1459,               0.001948,               0.001948,               0.001948
                    246,                0.45633,                0.40854,                 1.0304,                0.94204,                0.91425,                0.94932,                0.88349,                0.62305,                0.53164,                 1.1456,               0.001915,               0.001915,               0.001915
                    247,                0.45445,                0.40576,                 1.0309,                0.94269,                0.91376,                0.94913,                0.88325,                0.62272,                0.53132,                 1.1454,               0.001882,               0.001882,               0.001882
                    248,                0.45141,                0.40264,                 1.0269,                0.94297,                0.91449,                0.94921,                0.88355,                0.62212,                0.53122,                 1.1449,               0.001849,               0.001849,               0.001849
                    249,                0.44684,                0.39279,                 1.0212,                0.94347,                0.91438,                0.94928,                0.88381,                0.62174,                0.53146,                 1.1448,               0.001816,               0.001816,               0.001816
                    250,                0.44641,                0.39201,                 1.0213,                0.94541,                  0.913,                0.94928,                0.88351,                0.62143,                 0.5316,                 1.1448,               0.001783,               0.001783,               0.001783
                    251,                0.43991,                0.39296,                 1.0178,                0.94489,                0.91355,                0.94932,                0.88318,                0.62133,                0.53115,                 1.1448,                0.00175,                0.00175,                0.00175
                    252,                0.44069,                0.38785,                 1.0163,                0.94434,                0.91394,                0.94925,                0.88318,                0.62086,                  0.531,                 1.1445,               0.001717,               0.001717,               0.001717
                    253,                0.43697,                0.39146,                 1.0138,                0.94467,                0.91362,                0.94936,                0.88364,                0.62015,                0.53135,                 1.1439,               0.001684,               0.001684,               0.001684
                    254,                0.43836,                0.38734,                  1.016,                0.94422,                0.91465,                0.94962,                0.88393,                 0.6201,                0.53136,                 1.1436,               0.001651,               0.001651,               0.001651
                    255,                0.43253,                0.38288,                 1.0147,                0.94384,                0.91489,                0.94972,                0.88419,                0.61963,                0.53149,                 1.1432,               0.001618,               0.001618,               0.001618
                    256,                 0.4294,                0.38288,                 1.0094,                0.94392,                0.91496,                0.94999,                0.88481,                0.61925,                0.53146,                 1.1429,               0.001585,               0.001585,               0.001585
                    257,                0.43166,                0.37966,                 1.0083,                0.94397,                0.91466,                0.94998,                0.88592,                0.61895,                0.53131,                 1.1426,               0.001552,               0.001552,               0.001552
                    258,                0.42496,                0.37222,                  1.004,                0.94419,                0.91439,                0.95008,                0.88607,                0.61865,                0.53077,                 1.1422,               0.001519,               0.001519,               0.001519
                    259,                0.42078,                 0.3726,                  1.006,                0.94503,                0.91401,                0.95016,                0.88603,                0.61855,                0.53105,                 1.1421,               0.001486,               0.001486,               0.001486
                    260,                0.41928,                0.37451,                 1.0067,                0.94545,                0.91395,                0.95005,                 0.8865,                0.61828,                0.53106,                 1.1419,               0.001453,               0.001453,               0.001453
                    261,                0.42664,                0.37967,                 1.0082,                0.94584,                0.91388,                0.95008,                0.88638,                0.61769,                0.53083,                 1.1414,                0.00142,                0.00142,                0.00142
                    262,                0.42167,                0.36866,                 1.0065,                0.94619,                0.91364,                0.95002,                0.88668,                0.61723,                0.53068,                  1.141,               0.001387,               0.001387,               0.001387
                    263,                0.41589,                0.36657,                 1.0049,                0.94651,                0.91356,                0.95003,                0.88665,                 0.6171,                0.53073,                 1.1411,               0.001354,               0.001354,               0.001354
                    264,                0.41763,                0.36587,                 1.0033,                 0.9458,                0.91409,                0.95002,                0.88706,                0.61634,                0.53034,                 1.1404,               0.001321,               0.001321,               0.001321
                    265,                0.41352,                0.36265,                0.99994,                0.94731,                0.91341,                0.94997,                0.88726,                0.61611,                0.53039,                 1.1402,               0.001288,               0.001288,               0.001288
                    266,                0.41629,                 0.3651,                 1.0018,                 0.9475,                0.91341,                0.95011,                0.88713,                  0.616,                0.53031,                 1.1403,               0.001255,               0.001255,               0.001255
                    267,                0.40676,                0.36022,                0.99991,                0.94753,                0.91341,                0.95017,                0.88734,                0.61541,                0.53043,                 1.1399,               0.001222,               0.001222,               0.001222
                    268,                0.40711,                0.36244,                0.99708,                0.94742,                0.91341,                0.95025,                0.88742,                 0.6152,                0.53026,                 1.1398,               0.001189,               0.001189,               0.001189
                    269,                0.40776,                0.36553,                 1.0002,                0.94744,                0.91372,                0.95044,                0.88768,                0.61488,                0.53032,                 1.1396,               0.001156,               0.001156,               0.001156
                    270,                0.40624,                0.36131,                  0.996,                0.94756,                0.91371,                0.95048,                0.88793,                0.61466,                0.52981,                 1.1398,               0.001123,               0.001123,               0.001123
                    271,                0.39574,                0.34612,                0.98932,                 0.9479,                 0.9141,                0.95049,                0.88842,                0.61426,                0.52952,                 1.1395,                0.00109,                0.00109,                0.00109
                    272,                0.40127,                0.34924,                0.99342,                 0.9479,                0.91416,                0.95044,                0.88845,                0.61401,                0.52906,                 1.1394,               0.001057,               0.001057,               0.001057
                    273,                0.39808,                0.34931,                0.99358,                0.94795,                0.91444,                0.95039,                0.88819,                0.61372,                0.52898,                 1.1393,               0.001024,               0.001024,               0.001024
                    274,                0.39838,                0.34816,                0.99229,                0.94797,                0.91483,                0.95045,                0.88832,                0.61324,                0.52896,                  1.139,               0.000991,               0.000991,               0.000991
                    275,                0.39367,                0.34799,                0.98998,                0.94836,                0.91468,                0.95046,                0.88843,                0.61296,                0.52898,                 1.1389,               0.000958,               0.000958,               0.000958
                    276,                0.39307,                0.34608,                0.98753,                0.94848,                0.91512,                0.95048,                0.88857,                0.61274,                0.52895,                 1.1389,               0.000925,               0.000925,               0.000925
                    277,                0.38863,                0.34322,                0.98703,                0.94835,                0.91512,                0.95048,                0.88872,                0.61255,                0.52847,                 1.1388,               0.000892,               0.000892,               0.000892
                    278,                0.38307,                0.33542,                0.97841,                0.94813,                0.91529,                0.95031,                0.88888,                0.61179,                0.52863,                 1.1381,               0.000859,               0.000859,               0.000859
                    279,                  0.386,                0.33814,                 0.9815,                0.94694,                0.91549,                 0.9503,                0.88865,                0.61171,                0.52869,                 1.1383,               0.000826,               0.000826,               0.000826
                    280,                0.38587,                0.34146,                0.98342,                0.94728,                0.91531,                0.95043,                0.88896,                0.61132,                0.52829,                 1.1382,               0.000793,               0.000793,               0.000793
                    281,                0.38563,                0.33359,                0.98047,                0.94885,                0.91463,                0.95064,                0.88942,                0.61074,                0.52834,                 1.1378,                0.00076,                0.00076,                0.00076
                    282,                0.38183,                0.33404,                0.98095,                0.94822,                0.91401,                0.95058,                0.88931,                 0.6102,                0.52841,                 1.1373,               0.000727,               0.000727,               0.000727
                    283,                 0.3771,                0.33187,                0.97805,                0.94881,                 0.9138,                0.95045,                0.88956,                0.61007,                  0.529,                 1.1372,               0.000694,               0.000694,               0.000694
                    284,                 0.3794,                0.32793,                0.97933,                0.94898,                0.91396,                0.95056,                0.88984,                0.60946,                0.52868,                 1.1367,               0.000661,               0.000661,               0.000661
                    285,                0.37384,                0.32541,                0.97877,                0.94948,                0.91393,                0.95059,                0.88976,                0.60955,                0.52872,                 1.1372,               0.000628,               0.000628,               0.000628
                    286,                0.37949,                0.33202,                0.98107,                0.94891,                0.91362,                0.95051,                0.88996,                0.60932,                0.52838,                 1.1372,               0.000595,               0.000595,               0.000595
                    287,                0.37425,                0.32773,                 0.9782,                 0.9487,                0.91362,                0.95058,                   0.89,                0.60898,                0.52857,                 1.1369,               0.000562,               0.000562,               0.000562
                    288,                0.37209,                0.32848,                0.97572,                0.94927,                0.91355,                0.95042,                0.89012,                0.60868,                0.52854,                 1.1365,               0.000529,               0.000529,               0.000529
                    289,                 0.3742,                0.32623,                0.98045,                0.94956,                0.91326,                0.95052,                0.89027,                0.60814,                 0.5285,                  1.136,               0.000496,               0.000496,               0.000496
                    290,                0.36847,                0.32437,                0.97106,                0.94894,                0.91387,                0.95062,                0.89047,                0.60739,                0.52874,                 1.1353,               0.000463,               0.000463,               0.000463
                    291,                0.30182,                0.21987,                0.90306,                0.94988,                0.91356,                0.95054,                0.89025,                0.60698,                0.52864,                 1.1351,                0.00043,                0.00043,                0.00043
                    292,                0.29244,                0.20624,                0.89583,                0.95045,                0.91291,                0.95058,                0.89051,                0.60598,                0.52908,                 1.1344,               0.000397,               0.000397,               0.000397
                    293,                0.28193,                0.19931,                0.88974,                  0.951,                0.91159,                0.95061,                0.89075,                0.60583,                 0.5291,                 1.1344,               0.000364,               0.000364,               0.000364
                    294,                0.27782,                0.19785,                0.88957,                0.95188,                0.91123,                0.95066,                0.89073,                0.60535,                0.52901,                 1.1339,               0.000331,               0.000331,               0.000331
                    295,                0.27644,                0.19554,                  0.887,                0.94438,                0.91635,                0.95069,                0.89096,                0.60509,                0.52903,                 1.1336,               0.000298,               0.000298,               0.000298
                    296,                0.26664,                0.19053,                0.87998,                0.95117,                0.91128,                0.95066,                0.89129,                0.60476,                 0.5289,                 1.1335,               0.000265,               0.000265,               0.000265
                    297,                0.27039,                0.19069,                0.88496,                0.94402,                0.91749,                0.95069,                0.89134,                 0.6043,                 0.5287,                 1.1333,               0.000232,               0.000232,               0.000232
                    298,                0.27006,                 0.1931,                0.88264,                0.94421,                0.91749,                 0.9509,                0.89155,                0.60397,                0.52852,                  1.133,               0.000199,               0.000199,               0.000199
                    299,                0.26668,                0.18787,                 0.8818,                0.94554,                0.91652,                0.95088,                0.89187,                0.60355,                0.52871,                 1.1328,               0.000166,               0.000166,               0.000166
                    300,                0.26703,                0.18823,                0.88165,                0.94589,                0.91663,                0.95087,                 0.8919,                 0.6032,                 0.5288,                 1.1326,               0.000133,               0.000133,               0.000133
