                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.77285,                0.58353,                 1.0814,                0.90848,                0.85299,                0.91515,                0.77237,                0.77649,                0.52114,                 1.0782,               0.004984,               0.004984,               0.004984
                    154,                0.76522,                0.57953,                 1.0804,                0.91128,                0.85189,                0.91538,                0.77362,                0.77451,                0.52134,                 1.0769,               0.004951,               0.004951,               0.004951
                    155,                0.76496,                0.58059,                 1.0815,                0.91422,                0.85154,                0.91577,                0.77336,                0.77249,                0.52023,                 1.0756,               0.004918,               0.004918,               0.004918
                    156,                0.76299,                0.57978,                 1.0746,                0.91294,                0.85266,                0.91608,                 0.7743,                0.77099,                0.51877,                  1.075,               0.004885,               0.004885,               0.004885
                    157,                0.75783,                0.57307,                 1.0771,                 0.9123,                 0.8535,                0.91585,                0.77499,                0.76901,                0.51763,                 1.0742,               0.004852,               0.004852,               0.004852
                    158,                0.75629,                0.56679,                 1.0734,                0.91295,                0.85286,                0.91574,                0.77665,                0.76714,                0.51745,                 1.0731,               0.004819,               0.004819,               0.004819
                    159,                0.74472,                0.56681,                 1.0712,                0.91298,                0.85398,                0.91588,                 0.7767,                0.76489,                0.51691,                 1.0718,               0.004786,               0.004786,               0.004786
                    160,                 0.7341,                0.55624,                 1.0668,                0.91262,                0.85461,                0.91616,                0.77772,                 0.7629,                0.51646,                 1.0711,               0.004753,               0.004753,               0.004753
                    161,                0.73168,                0.55754,                 1.0614,                0.91523,                0.85405,                0.91674,                0.77845,                0.76046,                0.51675,                 1.0685,                0.00472,                0.00472,                0.00472
                    162,                0.73457,                0.54723,                 1.0665,                 0.9165,                0.85387,                0.91711,                0.77927,                0.75995,                0.51662,                 1.0692,               0.004687,               0.004687,               0.004687
                    163,                0.73282,                0.55671,                 1.0628,                0.91748,                0.85316,                0.91722,                0.78079,                0.75796,                0.51594,                 1.0682,               0.004654,               0.004654,               0.004654
                    164,                0.73006,                0.54713,                 1.0639,                0.91971,                0.85355,                0.91748,                0.78129,                0.75562,                0.51588,                 1.0669,               0.004621,               0.004621,               0.004621
                    165,                0.73081,                0.54977,                 1.0629,                0.91716,                 0.8548,                0.91747,                0.78175,                0.75445,                0.51531,                 1.0664,               0.004588,               0.004588,               0.004588
                    166,                0.72582,                 0.5444,                 1.0608,                0.91835,                0.85471,                 0.9181,                0.78293,                0.75473,                0.51476,                 1.0671,               0.004555,               0.004555,               0.004555
                    167,                0.71928,                0.54037,                 1.0584,                0.91784,                 0.8548,                0.91804,                0.78391,                0.75402,                0.51483,                 1.0667,               0.004522,               0.004522,               0.004522
                    168,                0.71759,                0.54199,                 1.0574,                 0.9161,                0.85748,                0.91907,                0.78421,                0.75268,                 0.5142,                 1.0661,               0.004489,               0.004489,               0.004489
                    169,                0.70453,                0.53601,                 1.0492,                0.91283,                0.86004,                0.91913,                0.78484,                 0.7517,                0.51334,                 1.0657,               0.004456,               0.004456,               0.004456
                    170,                0.71476,                0.54026,                 1.0553,                0.91429,                0.85947,                0.91954,                0.78593,                0.75099,                0.51294,                 1.0654,               0.004423,               0.004423,               0.004423
                    171,                0.70731,                0.53431,                 1.0492,                0.91431,                0.86116,                0.92036,                0.78675,                0.74956,                0.51287,                 1.0647,                0.00439,                0.00439,                0.00439
                    172,                 0.7046,                0.53077,                 1.0509,                0.91315,                0.86754,                0.92044,                 0.7868,                0.74869,                0.51251,                 1.0639,               0.004357,               0.004357,               0.004357
                    173,                0.70545,                0.53005,                 1.0515,                0.91773,                0.86478,                0.92068,                 0.7876,                0.74754,                 0.5114,                 1.0635,               0.004324,               0.004324,               0.004324
                    174,                0.70427,                0.52881,                 1.0485,                 0.9194,                0.86411,                0.92092,                0.78794,                0.74661,                0.51055,                 1.0633,               0.004291,               0.004291,               0.004291
                    175,                0.68547,                 0.5138,                 1.0391,                0.92097,                 0.8638,                0.92104,                0.78835,                0.74571,                0.51003,                  1.063,               0.004258,               0.004258,               0.004258
                    176,                0.68922,                0.51864,                 1.0445,                0.92113,                0.86395,                0.92104,                0.78917,                0.74401,                0.50934,                 1.0618,               0.004225,               0.004225,               0.004225
                    177,                0.68037,                0.51117,                 1.0374,                0.92148,                0.86453,                0.92121,                0.79036,                0.74283,                0.50889,                  1.061,               0.004192,               0.004192,               0.004192
                    178,                0.68741,                0.51253,                 1.0404,                0.92107,                0.86563,                0.92159,                0.79097,                0.74129,                0.50766,                 1.0602,               0.004159,               0.004159,               0.004159
                    179,                0.68446,                0.51402,                 1.0385,                0.92175,                0.86269,                0.92136,                0.79174,                0.73986,                0.50617,                 1.0596,               0.004126,               0.004126,               0.004126
                    180,                0.67594,                0.50892,                 1.0331,                0.92415,                0.85981,                0.92129,                0.79208,                0.73857,                0.50567,                  1.059,               0.004093,               0.004093,               0.004093
                    181,                0.68389,                0.50828,                 1.0349,                0.92117,                0.86318,                0.92279,                0.79376,                0.73741,                0.50551,                 1.0583,                0.00406,                0.00406,                0.00406
                    182,                0.66771,                0.50692,                  1.029,                0.92042,                0.86401,                0.92314,                 0.7941,                0.73673,                 0.5047,                 1.0581,               0.004027,               0.004027,               0.004027
                    183,                0.67085,                0.50128,                 1.0304,                0.91923,                0.86706,                0.92341,                0.79528,                 0.7362,                0.50442,                 1.0579,               0.003994,               0.003994,               0.003994
                    184,                0.66798,                0.49821,                 1.0292,                0.92836,                0.86101,                0.92309,                0.79587,                0.73585,                0.50411,                  1.058,               0.003961,               0.003961,               0.003961
                    185,                0.66248,                0.49571,                  1.027,                0.92242,                0.86903,                0.92408,                0.79628,                0.73484,                0.50367,                 1.0574,               0.003928,               0.003928,               0.003928
                    186,                0.65493,                0.49225,                  1.028,                0.92393,                0.86843,                0.92462,                0.79749,                0.73392,                0.50291,                 1.0569,               0.003895,               0.003895,               0.003895
                    187,                0.65336,                0.48943,                  1.023,                0.92468,                 0.8689,                0.92445,                0.79737,                0.73315,                0.50257,                 1.0567,               0.003862,               0.003862,               0.003862
                    188,                0.64953,                 0.4853,                 1.0225,                0.92497,                0.86901,                0.92458,                0.79831,                 0.7321,                0.50148,                 1.0562,               0.003829,               0.003829,               0.003829
                    189,                0.65038,                0.48516,                  1.024,                0.92449,                0.86952,                0.92515,                 0.7991,                0.73111,                0.50085,                 1.0556,               0.003796,               0.003796,               0.003796
                    190,                0.64619,                0.47972,                 1.0227,                0.92376,                0.87027,                0.92559,                0.79913,                0.73022,                 0.5002,                 1.0551,               0.003763,               0.003763,               0.003763
                    191,                0.64647,                0.48143,                 1.0216,                0.92372,                 0.8706,                0.92582,                0.79958,                0.72937,                0.50012,                 1.0548,                0.00373,                0.00373,                0.00373
                    192,                0.63935,                0.47365,                 1.0205,                0.92705,                0.87061,                0.92602,                0.80042,                0.72845,                 0.4999,                 1.0546,               0.003697,               0.003697,               0.003697
                    193,                0.63455,                 0.4717,                  1.017,                0.92812,                0.86969,                0.92613,                0.80049,                0.72797,                0.49847,                 1.0546,               0.003664,               0.003664,               0.003664
                    194,                  0.635,                0.47441,                 1.0157,                0.92834,                0.87005,                 0.9261,                0.80139,                0.72674,                0.49823,                  1.054,               0.003631,               0.003631,               0.003631
                    195,                0.63609,                0.47199,                 1.0178,                0.92878,                0.87002,                0.92605,                0.80227,                 0.7257,                 0.4983,                 1.0533,               0.003598,               0.003598,               0.003598
                    196,                0.62791,                0.46813,                 1.0083,                0.92875,                0.87046,                0.92626,                0.80197,                0.72501,                0.49756,                  1.053,               0.003565,               0.003565,               0.003565
                    197,                0.62213,                0.46406,                 1.0102,                0.92805,                0.87024,                0.92634,                0.80316,                0.72418,                0.49713,                 1.0526,               0.003532,               0.003532,               0.003532
                    198,                0.62378,                0.46475,                 1.0157,                0.92738,                 0.8709,                0.92652,                0.80303,                0.72331,                0.49677,                  1.052,               0.003499,               0.003499,               0.003499
                    199,                0.62235,                0.46163,                 1.0065,                0.92758,                0.87116,                0.92676,                0.80378,                 0.7224,                0.49599,                 1.0516,               0.003466,               0.003466,               0.003466
                    200,                0.62569,                0.46455,                 1.0075,                0.92758,                0.87116,                 0.9271,                0.80445,                0.72133,                0.49555,                  1.051,               0.003433,               0.003433,               0.003433
                    201,                0.61474,                0.45112,                 1.0079,                0.92622,                0.87443,                0.92722,                0.80477,                0.72061,                0.49533,                 1.0505,                 0.0034,                 0.0034,                 0.0034
                    202,                0.61054,                0.45797,                 1.0076,                0.92612,                 0.8748,                0.92734,                 0.8058,                0.71963,                0.49494,                 1.0501,               0.003367,               0.003367,               0.003367
                    203,                0.61207,                0.45165,                 1.0067,                 0.9265,                0.87496,                0.92732,                0.80621,                0.71886,                0.49428,                 1.0498,               0.003334,               0.003334,               0.003334
                    204,                 0.6071,                 0.4529,                0.99813,                0.92602,                0.87509,                0.92775,                0.80626,                0.71817,                0.49394,                 1.0495,               0.003301,               0.003301,               0.003301
                    205,                0.61105,                0.45164,                 1.0053,                0.92673,                 0.8752,                0.92803,                0.80733,                0.71747,                0.49354,                 1.0492,               0.003268,               0.003268,               0.003268
                    206,                0.60626,                0.44334,                 1.0003,                0.92658,                0.87523,                0.92827,                0.80823,                0.71664,                0.49316,                  1.049,               0.003235,               0.003235,               0.003235
                    207,                0.59506,                0.44404,                 1.0002,                 0.9265,                0.87694,                0.92839,                0.80786,                0.71587,                0.49294,                 1.0487,               0.003202,               0.003202,               0.003202
                    208,                0.59877,                0.44033,                 1.0005,                0.92795,                0.87486,                0.92834,                0.80857,                0.71504,                0.49239,                 1.0485,               0.003169,               0.003169,               0.003169
                    209,                0.58846,                0.43469,                0.99438,                0.92893,                0.87407,                0.92836,                 0.8091,                0.71422,                0.49182,                 1.0482,               0.003136,               0.003136,               0.003136
                    210,                0.59448,                0.44302,                 0.9989,                0.92915,                0.87943,                0.92832,                 0.8095,                0.71355,                0.49125,                 1.0482,               0.003103,               0.003103,               0.003103
                    211,                0.58992,                0.43609,                0.99213,                0.92943,                0.87896,                0.92859,                0.80968,                0.71286,                0.49096,                  1.048,                0.00307,                0.00307,                0.00307
                    212,                0.58305,                  0.432,                0.99026,                0.92829,                0.88002,                0.92872,                 0.8099,                0.71214,                0.49044,                 1.0479,               0.003037,               0.003037,               0.003037
                    213,                 0.5859,                0.42979,                0.99338,                0.93029,                0.87833,                0.92879,                0.81025,                0.71126,                0.49014,                 1.0474,               0.003004,               0.003004,               0.003004
                    214,                0.58361,                 0.4282,                0.99063,                0.93291,                0.88036,                0.92892,                  0.811,                0.71051,                0.48952,                 1.0471,               0.002971,               0.002971,               0.002971
                    215,                0.58093,                0.42728,                0.98836,                0.93272,                0.88116,                 0.9289,                0.81058,                0.70959,                0.48905,                 1.0466,               0.002938,               0.002938,               0.002938
                    216,                0.57437,                0.42074,                0.98994,                0.93291,                0.88117,                0.92892,                0.81167,                0.70873,                0.48869,                 1.0464,               0.002905,               0.002905,               0.002905
                    217,                0.57372,                0.42136,                0.99085,                0.93254,                0.88132,                0.92884,                0.81112,                0.70766,                0.48834,                  1.046,               0.002872,               0.002872,               0.002872
                    218,                0.57139,                0.41983,                0.98913,                0.93155,                0.88097,                0.92886,                0.81153,                0.70683,                0.48801,                 1.0455,               0.002839,               0.002839,               0.002839
                    219,                0.56968,                0.42143,                0.98385,                0.93357,                0.88106,                 0.9291,                0.81267,                0.70625,                0.48773,                 1.0459,               0.002806,               0.002806,               0.002806
                    220,                0.56389,                 0.4105,                0.98254,                0.93464,                 0.8811,                 0.9289,                0.81316,                0.70521,                0.48732,                 1.0452,               0.002773,               0.002773,               0.002773
                    221,                 0.5611,                0.41163,                 0.9814,                0.93481,                0.88129,                0.92901,                0.81309,                0.70431,                0.48699,                 1.0447,                0.00274,                0.00274,                0.00274
                    222,                0.56149,                0.41233,                0.98036,                0.93574,                0.88136,                0.92934,                0.81385,                0.70284,                0.48634,                 1.0433,               0.002707,               0.002707,               0.002707
                    223,                0.55616,                0.41122,                0.97826,                0.93646,                0.88086,                0.92941,                0.81436,                 0.7021,                0.48598,                 1.0428,               0.002674,               0.002674,               0.002674
                    224,                0.55153,                0.41047,                 0.9785,                0.93877,                0.88059,                 0.9295,                0.81458,                0.70113,                0.48563,                 1.0425,               0.002641,               0.002641,               0.002641
                    225,                0.55261,                0.41227,                0.97654,                0.93911,                0.87994,                0.92947,                0.81554,                0.70004,                0.48503,                  1.042,               0.002608,               0.002608,               0.002608
                    226,                 0.5437,                0.40061,                0.97229,                0.93976,                0.87967,                0.92966,                0.81633,                0.69933,                 0.4846,                  1.042,               0.002575,               0.002575,               0.002575
                    227,                0.54555,                0.40134,                0.97663,                0.94048,                 0.8795,                 0.9299,                0.81637,                0.69818,                0.48376,                 1.0413,               0.002542,               0.002542,               0.002542
                    228,                0.54496,                0.40143,                0.97643,                0.94119,                0.87945,                0.92974,                0.81638,                0.69742,                0.48346,                 1.0411,               0.002509,               0.002509,               0.002509
                    229,                0.54438,                0.39964,                0.97646,                0.94115,                0.88009,                0.92982,                0.81669,                0.69685,                0.48338,                 1.0411,               0.002476,               0.002476,               0.002476
                    230,                0.54023,                0.39692,                0.97389,                0.94146,                0.88087,                0.93002,                 0.8175,                0.69606,                0.48305,                 1.0407,               0.002443,               0.002443,               0.002443
                    231,                 0.5389,                0.39252,                0.97021,                0.94232,                  0.881,                0.93032,                0.81789,                0.69519,                0.48242,                 1.0402,                0.00241,                0.00241,                0.00241
                    232,                0.53973,                0.39745,                0.97114,                0.94228,                0.88044,                0.93025,                0.81879,                0.69458,                0.48188,                 1.0403,               0.002377,               0.002377,               0.002377
                    233,                0.53229,                 0.3859,                0.96699,                0.94249,                0.88068,                0.93038,                0.81846,                0.69402,                0.48135,                 1.0406,               0.002344,               0.002344,               0.002344
                    234,                0.52611,                0.38928,                0.96707,                0.94216,                 0.8809,                0.93042,                0.81973,                0.69318,                 0.4808,                 1.0403,               0.002311,               0.002311,               0.002311
                    235,                0.52858,                0.38749,                0.96583,                0.94228,                 0.8807,                0.93046,                0.82051,                0.69232,                0.48029,                   1.04,               0.002278,               0.002278,               0.002278
                    236,                0.52145,                0.38254,                0.96077,                0.94207,                0.88052,                0.93062,                0.82082,                 0.6915,                0.48013,                 1.0397,               0.002245,               0.002245,               0.002245
                    237,                0.52338,                0.38607,                0.96504,                0.94236,                0.88071,                0.93077,                0.82134,                0.69065,                0.47961,                 1.0396,               0.002212,               0.002212,               0.002212
                    238,                0.51942,                0.38235,                0.96575,                0.94205,                0.88062,                  0.931,                0.82156,                0.68958,                0.47937,                 1.0391,               0.002179,               0.002179,               0.002179
                    239,                 0.5172,                0.38024,                 0.9618,                0.94209,                0.88077,                0.93116,                0.82196,                0.68886,                0.47867,                 1.0387,               0.002146,               0.002146,               0.002146
                    240,                0.52052,                0.38193,                 0.9636,                0.94218,                0.88108,                0.93127,                0.82263,                 0.6879,                0.47849,                 1.0383,               0.002113,               0.002113,               0.002113
                    241,                0.51302,                0.37747,                 0.9595,                0.94319,                0.88063,                0.93157,                0.82165,                0.68691,                0.47819,                 1.0379,                0.00208,                0.00208,                0.00208
                    242,                0.51559,                0.37774,                0.96158,                0.94164,                0.88351,                0.93156,                  0.822,                0.68594,                0.47801,                 1.0374,               0.002047,               0.002047,               0.002047
                    243,                0.50992,                0.37348,                0.95747,                0.94189,                  0.884,                0.93165,                0.82251,                0.68497,                0.47769,                 1.0369,               0.002014,               0.002014,               0.002014
                    244,                0.50691,                0.36941,                0.95751,                0.94197,                0.88413,                0.93157,                0.82397,                0.68407,                0.47721,                 1.0364,               0.001981,               0.001981,               0.001981
                    245,                0.50235,                0.36755,                0.95826,                0.94204,                0.88377,                0.93168,                0.82426,                0.68317,                0.47696,                 1.0361,               0.001948,               0.001948,               0.001948
                    246,                0.50337,                0.36949,                0.95544,                0.94351,                0.88146,                0.93161,                0.82462,                0.68225,                0.47646,                 1.0357,               0.001915,               0.001915,               0.001915
                    247,                0.49773,                0.36816,                0.95541,                0.94255,                0.88318,                0.93199,                0.82545,                0.68117,                0.47592,                 1.0351,               0.001882,               0.001882,               0.001882
                    248,                0.50025,                 0.3636,                0.95557,                0.94261,                 0.8832,                0.93184,                0.82574,                0.68039,                0.47556,                  1.035,               0.001849,               0.001849,               0.001849
                    249,                0.49255,                0.36085,                0.95247,                0.94428,                0.88011,                0.93183,                0.82536,                0.67937,                0.47533,                 1.0344,               0.001816,               0.001816,               0.001816
                    250,                0.49563,                 0.3604,                 0.9524,                0.94504,                0.87987,                0.93196,                0.82638,                0.67881,                0.47485,                 1.0346,               0.001783,               0.001783,               0.001783
                    251,                0.49078,                 0.3597,                0.94926,                0.94571,                0.87931,                  0.932,                0.82687,                0.67796,                0.47481,                 1.0342,                0.00175,                0.00175,                0.00175
                    252,                0.48594,                0.35302,                0.94729,                 0.9482,                0.87849,                0.93203,                0.82702,                0.67696,                0.47453,                 1.0338,               0.001717,               0.001717,               0.001717
                    253,                0.48457,                0.35632,                0.95104,                0.93798,                0.88745,                0.93225,                0.82757,                0.67639,                0.47428,                 1.0341,               0.001684,               0.001684,               0.001684
                    254,                0.48558,                0.35105,                0.94748,                0.93791,                0.88736,                0.93224,                0.82838,                0.67569,                0.47403,                 1.0339,               0.001651,               0.001651,               0.001651
                    255,                0.47808,                 0.3486,                0.94637,                0.93785,                0.88784,                0.93245,                0.82824,                0.67509,                0.47383,                 1.0338,               0.001618,               0.001618,               0.001618
                    256,                0.47865,                0.35038,                0.94701,                0.94627,                0.87979,                0.93231,                0.82951,                0.67452,                 0.4731,                 1.0338,               0.001585,               0.001585,               0.001585
                    257,                0.47459,                0.34544,                0.94445,                0.94491,                0.88235,                0.93242,                0.83028,                0.67361,                0.47291,                 1.0332,               0.001552,               0.001552,               0.001552
                    258,                0.47151,                0.34438,                0.94275,                0.93899,                0.88654,                0.93264,                0.83076,                0.67277,                0.47229,                 1.0331,               0.001519,               0.001519,               0.001519
                    259,                0.47047,                0.34212,                0.94252,                0.94402,                0.88433,                0.93246,                0.83097,                0.67183,                 0.4722,                 1.0325,               0.001486,               0.001486,               0.001486
                    260,                0.46785,                0.34625,                0.94344,                0.94517,                0.88524,                0.93265,                0.83125,                0.67099,                0.47142,                 1.0322,               0.001453,               0.001453,               0.001453
                    261,                0.47247,                0.34724,                0.94271,                0.94201,                0.88636,                0.93303,                0.83154,                 0.6701,                0.47098,                 1.0319,                0.00142,                0.00142,                0.00142
                    262,                0.45786,                0.33676,                0.93894,                0.94123,                0.88649,                 0.9332,                0.83275,                0.66934,                0.47103,                 1.0315,               0.001387,               0.001387,               0.001387
                    263,                0.46399,                0.33739,                 0.9404,                0.94166,                0.88655,                0.93376,                0.83201,                0.66874,                0.47054,                 1.0314,               0.001354,               0.001354,               0.001354
                    264,                0.46181,                 0.3393,                0.94047,                0.94099,                0.88796,                0.93352,                0.83263,                0.66789,                   0.47,                 1.0311,               0.001321,               0.001321,               0.001321
                    265,                0.45806,                0.33262,                0.93494,                0.94029,                  0.889,                0.93354,                0.83314,                0.66733,                0.46932,                  1.031,               0.001288,               0.001288,               0.001288
                    266,                0.46301,                0.33628,                0.93878,                0.94094,                0.88893,                0.93372,                0.83356,                0.66656,                0.46879,                 1.0306,               0.001255,               0.001255,               0.001255
                    267,                 0.4479,                0.32508,                0.93616,                0.94265,                0.88871,                0.93385,                  0.834,                 0.6657,                0.46854,                 1.0302,               0.001222,               0.001222,               0.001222
                    268,                0.45272,                0.33163,                0.93411,                0.94312,                0.88833,                0.93375,                0.83454,                0.66493,                0.46824,                 1.0299,               0.001189,               0.001189,               0.001189
                    269,                0.45361,                0.33418,                0.93539,                0.94328,                0.88788,                0.93387,                0.83403,                0.66438,                0.46841,                 1.0299,               0.001156,               0.001156,               0.001156
                    270,                0.44912,                0.32978,                0.93653,                0.94405,                0.88775,                0.93374,                0.83467,                0.66354,                 0.4676,                 1.0295,               0.001123,               0.001123,               0.001123
                    271,                0.43767,                0.32268,                0.93004,                0.94433,                0.88773,                0.93386,                 0.8353,                0.66261,                0.46753,                 1.0291,                0.00109,                0.00109,                0.00109
                    272,                0.44673,                0.32372,                0.93193,                0.94462,                0.88743,                0.93397,                0.83551,                0.66178,                0.46705,                 1.0288,               0.001057,               0.001057,               0.001057
                    273,                0.44303,                0.32544,                0.93408,                0.94496,                0.88799,                0.93409,                0.83573,                  0.661,                0.46705,                 1.0284,               0.001024,               0.001024,               0.001024
                    274,                0.44216,                0.32274,                0.93297,                0.94412,                0.88829,                0.93383,                0.83552,                 0.6604,                0.46708,                 1.0282,               0.000991,               0.000991,               0.000991
                    275,                0.43726,                 0.3194,                 0.9318,                0.94446,                0.88905,                0.93415,                 0.8365,                0.65971,                0.46676,                 1.0281,               0.000958,               0.000958,               0.000958
                    276,                0.43448,                0.31826,                0.92861,                0.94408,                 0.8896,                0.93454,                 0.8367,                0.65906,                0.46654,                 1.0278,               0.000925,               0.000925,               0.000925
                    277,                0.43409,                 0.3192,                0.93086,                0.94371,                0.89002,                0.93441,                0.83715,                0.65861,                0.46639,                 1.0278,               0.000892,               0.000892,               0.000892
                    278,                0.42581,                0.31059,                0.92499,                0.94452,                0.88984,                0.93469,                0.83707,                0.65799,                0.46624,                 1.0276,               0.000859,               0.000859,               0.000859
                    279,                 0.4272,                0.31395,                0.92493,                0.94425,                0.89003,                0.93478,                0.83768,                 0.6572,                  0.466,                 1.0273,               0.000826,               0.000826,               0.000826
                    280,                0.42471,                0.31517,                0.92714,                0.94148,                0.89305,                0.93472,                0.83772,                0.65656,                0.46556,                 1.0271,               0.000793,               0.000793,               0.000793
                    281,                0.42805,                0.31306,                0.92542,                0.94174,                0.89295,                0.93482,                0.83801,                0.65564,                0.46547,                 1.0266,                0.00076,                0.00076,                0.00076
                    282,                0.41993,                0.30824,                0.92445,                0.94096,                0.89411,                 0.9355,                0.83888,                0.65509,                0.46547,                 1.0264,               0.000727,               0.000727,               0.000727
                    283,                0.41956,                0.30684,                0.92373,                0.94013,                0.89456,                0.93502,                 0.8388,                0.65449,                  0.465,                  1.026,               0.000694,               0.000694,               0.000694
                    284,                0.41848,                0.30518,                0.92311,                0.93926,                0.89557,                0.93561,                0.83927,                0.65398,                0.46484,                 1.0259,               0.000661,               0.000661,               0.000661
                    285,                0.41752,                0.30478,                0.92424,                0.94156,                0.89375,                0.93553,                0.83918,                0.65338,                0.46451,                 1.0258,               0.000628,               0.000628,               0.000628
